Release ID,Artist,Title,Year,Genres,Formats
2003189,Yello,Claro Que Si,0,Electronic,CD
1912090,Andy Gibb,Flowing Rivers,0,Pop,CD
3927212,Area (6),Maledetti (Maudits),2000,"Electronic, Jazz, Rock",CD
2645547,Sunzet Featuring Chris Amoo,You To Me Are Everything,1998,Electronic,CD
3619145,David Minasian,Random Acts of Beauty,2010,Rock,CD
4128764,Big Foot Mama,Nova Pravila,1995,Rock,CD
774252,Las Malas Amistades,Jardin Interior,2005,Electronic,CD
3991053,Delerium,Music Box Opera,2012,"Electronic, Pop",CD
568541,Detroit People Mover,DPM,2005,Electronic,CD
1684902,HIM (2),Venus Doom,2007,Rock,CD
2910687,Various,Sehnsüchtig (Soundtrack Album),2004,"Rock, Pop, Stage & Screen",CD
2113736,Gong,Camembert Electrique,2000,Rock,CD
4704294,Duke Ellington,Three Suites,1991,Jazz,CD
3834101,Classica,Classica I,2006,Rock,CD
4403083,"Miles Davis Quintet, The",The Unissued Japanese Concerts,2011,Jazz,CD
3328249,Kamchatka,Volume III,2009,Rock,CD
3249919,Clan Of Xymox,Darkest Hour,2011,"Electronic, Rock",CD
1739701,Various,Star-Funk Vol. 21,1994,"Electronic, Funk / Soul",CD
300168,Calva Y Nada,"¡Palpita, Corazón, Palpita!",1994,Electronic,CD
4942075,Jens-Peter Morgenstern,Thomas & Seine Freunde - Alle Loks Im Einsatz,2006,Non-Music,CD
2931977,Skinny Puppy,The Greater Wrong Of The Right,2004,Electronic,CD
4253184,Transatlantic (2),More Never Is Enough - Live @ Manchester And Tilburg 2010,2011,Rock,"CD, DVD, All Media"
2892184,Brian McKnight Featuring Mase,You Should Be Mine (Don't Waste Your Time),1998,"Hip Hop, Funk / Soul",CD
2716670,Various,Hip-hop.pl Kompilacja,2004,Hip Hop,CD
3251953,Minisex,Gold,1999,Pop,CD
2595540,Depeche Mode,Home,2001,"Electronic, Pop",CD
1018097,"Mackenzie, The Feat. Jessy",Walk Away,2001,Electronic,CD
1184226,Zoetrope,Amnesty,1999,Rock,CD
1629158,Various,Burnt Out,1999,Electronic,CD
2804188,Freddy-O And The Hellcats,Scared Topless,1997,Rock,CD
1178552,Sick Boys,Wrecked 'Em? Damn Near Killed 'Em!,1995,Rock,CD
515153,Synapscape,Act!,2005,Electronic,CD
442659,Sebadoh,Bubble & Scrape,1993,Rock,CD
2681223,Infernal Revulsion,Loathsome Breeding Of Virulent Revolt,2006,Rock,CD
2607133,Various,Hi Fidelity,1995,Funk / Soul,CD
4545001,Dokken,Shadowlife,2001,Rock,CD
4691772,"Number Twelve Looks Like You, The",Put On Your Rosy Red Glasses,2008,Rock,CD
1412929,Kate Bush,Rubberband Girl,1993,"Electronic, Rock, Pop",CD
4823373,Katharine McPhee,Unbroken,2010,"Rock, Pop","CD, DVD, All Media"
3754172,Dissident (3),Dissident,1996,Rock,CD
4076385,Vanessa Williams,If I Had Wings,1996,Pop,CD
2319780,Barry Guy / London Jazz Composers Orchestra,"Study II, Stringer",2005,Jazz,CD
4574651,Jan Hammer,Seeds Of Life,1993,Electronic,CD
1217153,Björk,A Song From Vespertine (Unison),2001,"Electronic, Rock",CD
1302510,Various,Goa Nation Volume 4,2006,Electronic,CD
3742443,Kamasutrance,KamaSutrance Radio Show Vol. 2,2012,Electronic,CD
2997601,Angel City Featuring Lara McAllen,Love Me Right (Oh Sheila),2003,Electronic,CD
4345972,Серёга,Barbeque,2005,"Hip Hop, Funk / Soul",CD
1209136,Real Life,Send Me An Angel '89,0,"Electronic, Pop",CD
1977188,Чертог Волка,В Холодных И Лютых Землях,2007,"Electronic, Rock",CD
2696763,Sponge (3) / Stabbing Westward,Live From The Pit,1996,"Electronic, Rock",CD
50526,Adam F,Circles,1997,Electronic,CD
4746140,Various,Windham Hill Records Piano Sampler II,1994,"Electronic, Classical",CD
1090153,Boytronic,Pictures Of You,1992,Electronic,CD
4105567,Turi (3),Turi Sceglie Turi,2012,Hip Hop,CD
3730495,Matthias Schriefl,"Six, Alps & Jazz",2012,Jazz,CD
1690461,Fred Feuerstein,Yabba-Dabba-Doo,1995,Electronic,CD
3416100,Steven Halpern,Inner Peace,1994,Electronic,CD
2510466,Woima Collective,Tezeta,2010,"Jazz, Funk / Soul, Folk, World, & Country",CD
1111853,John Williams (4),The Fury (Original Soundtrack Recording),1990,"Electronic, Classical, Stage & Screen",CD
2487217,Robbie Williams,Greatest Hits,2010,"Electronic, Rock, Pop",CD
3724601,Graftmann,Graftmann + 5 Songs,2008,Rock,CD
4566446,R.E.M.,Green,2013,Rock,"CD, CD, Box Set"
4566446,R.E.M.,Green,2013,Rock,"CD, CD, Box Set"
4559117,"Jessica Pilnäs With Johan Norberg, Nils Landgren, Dan Berglund, Wolfgang Haffner, Various",Bitter And Sweet,2011,"Jazz, Pop, Classical",CD
956599,DJ Fred & Arnold T,Delirium,1997,Electronic,CD
3414461,Rico Rodriguez,Tribute To Don Drummond,1997,"Jazz, Reggae",CD
2971423,Judas Priest,Sad Wings Of Destiny,1993,Rock,CD
1883347,"Dresden Dolls, The","Yes, Virginia...",2006,Rock,CD
522708,Shadow Gallery,Legacy,2001,Rock,CD
3480862,"Miles Apart, The",Some Memories Last Forever,2000,Rock,CD
1622764,Os Mutantes,Os Mutantes,2004,"Rock, Latin",CD
3471103,Søs Fenger,Stjernenat,2009,Pop,CD
1868760,Longwave,The Strangest Things,2003,Rock,CD
3039014,Various,Tonus-Music-Records Compilation 1999-2003,2004,Jazz,CD
655606,Various,Dynamic House 04,2001,Electronic,CD
168907,AGH,Yummy,1996,Electronic,CD
1259072,Lifetime (2),Somewhere In The Swamps Of Jersey,2006,Rock,CD
