 Release ID,Artist,Title,Year,Genres,Formats
1014036,Akifumi Nakajima,Setting Colors In Dimensions In The Air,1991,Electronic,Cassette
1961739,Various,Bravo Hits  6,1994,"Electronic, Hip Hop, Jazz, Rock, Reggae, Pop",Cassette
2294929,Culver / Inseminoid (2),The Virgin's Shadow,2010,Electronic,Cassette
4939671,Sutekh Hexen,Monument Of Decay,2013,"Electronic, Rock",Cassette
2117424,Sunglasses (2) / Ominous Clouds,Split,2009,Electronic,Cassette
1165414,Stu Allan,Live At Club Kinetic,1994,Electronic,Cassette
2205058,Ian Ossia / Daniele Davoli,Bangkok,1994,Electronic,Cassette
2250397,Matt Alien And The Slaves Of Elvis,Matt Out Of Hell,1995,Rock,Cassette
4029059,Obscure Lupine Quietus,Immortal Legion,2010,Rock,Cassette
3389997,Various,Bravo Hits 4,1994,Electronic,Cassette
4337463,"Ludwig van Beethoven - Hungarian State Orchestra, János Ferencsik","Symphony No. 6 ""Pastorale""",1978,Classical,Cassette
4525495,Yes,90125,1983,"Electronic, Rock",Cassette
4460323,Ace Of Base,Happy Nation,1992,"Electronic, Pop",Cassette
2656222,Le Petit Mort,Women Pt 1,2001,Electronic,Cassette
3141835,Slick Rick,The Ruler's Back,1991,Hip Hop,Cassette
3714822,Yello,Claro Que Si,1981,Electronic,Cassette
2940448,Yoshio Ojima,Score In Your Eyes,1987,Electronic,Cassette
3116389,Terri Gibbs,Turnaround,1987,"Folk, World, & Country",Cassette
3224483,Jean-Sébastien Truchy,From Emptiness,2011,Electronic,Cassette
3612145,Paws (3),Misled Youth,2012,Rock,Cassette
2044677,Jagged Fragment,Creature,1994,Electronic,Cassette
2555839,Wojciech Kilar,Pan Tadeusz,1999,Stage & Screen,Cassette
3150233,Александр Лаэртский,"Камерный Ансамбль Канонического Импрессионизма ""Голоса Родных""",2001,Classical,Cassette
2187958,Various,Prvi Korak,1995,Rock,Cassette
3373033,Tatiana Stepa,Singurătate,1999,Rock,Cassette
4954824,Jack Hurwitz,Alpha Syntauri,1991,Electronic,Cassette
3020789,"Rolling Stones, The",Flashpoint,1991,Rock,Cassette
4533870,U2,War,1990,Rock,Cassette
3280907,Various,The Million Sellers,1982,"Jazz, Rock, Funk / Soul, Blues, Pop, Folk, World, & Country, Stage & Screen","Cassette, Box Set"
4413371,Three Car Garage,3 Car Garage,1992,Rock,Cassette
1163765,Radiosonde : R.H.Y. Yau,Edit For Conscienceness...,1997,Electronic,Cassette
3020724,Zabranjeno Pušenje,Fildžan Viška,1997,Rock,Cassette
3517357,Various,ППК Представляет,2002,Electronic,Cassette
2272634,Janet Jackson,You Want This,1994,"Electronic, Hip Hop",Cassette
2812177,Bob Dylan,Street-Legal,0,"Rock, Pop",Cassette
4528072,Fiskales Ad-Hok,¡Ahora!,2000,"Rock, Latin",Cassette
132579,Lôan,Live @Sqott,2000,Electronic,Cassette
2168619,Various,Eurodisco 15/90,1990,Electronic,Cassette
1606675,Res Nullius,Dead Town Dogs,1995,Rock,Cassette
1908963,Reelaktz,Studio Time,1996,Hip Hop,Cassette
4575003,Cro-Mags,Age Of Quarrel,1985,Rock,Cassette
3734667,Ημισκούμπρια,Στενές Επαφές Με 3ς Τύπους,1998,Hip Hop,Cassette
524012,"Stunned Guys, The",Always Hardcore Vol. 9 Presents Hardcore Nation,2001,Electronic,Cassette
3234789,Ki Nartosabdho,Gending2 Semarangan Vol. 2,1983,"Folk, World, & Country",Cassette
2996118,Various,Machinemeltmuziq,1998,Electronic,Cassette
1497531,Pain Teens,Narcolepsy,1988,Electronic,Cassette
1760719,Various,Disc-Jockey Mix Vol. 2,1987,"Electronic, Hip Hop",Cassette
4745311,Green On Red,Here Come The Snakes,1989,Rock,Cassette
3900570,Mini Dada Teatar,Sociologija Sluha,1990,Rock,Cassette
672823,Da Ruckus,"Da Forgotten Episode: Bootlegs, Breaks & B-Sides",2000,Hip Hop,Cassette
3882929,DJ 3D,Beauty And The Bass,2000,Electronic,Cassette
1478573,SPK,"SO 36, 19.11.82",1982,Electronic,Cassette
3249618,Various,Superhits Der 80er - Folge 2,0,"Rock, Pop",Cassette
2334790,Various,Herzlichen Glückwunsch: The Sampler,1983,"Electronic, Rock",Cassette
2380447,"Beatles, The",Let It Be,1976,Rock,Cassette
2832988,Various,Lo Mejor Del Año,1983,"Latin, Pop",Cassette
386982,Acirema,Unpatriotic Banners,1999,Rock,Cassette
4634790,Holy Toy,Dokument,1994,"Electronic, Rock",Cassette
1954370,Genesis,Abacab,1981,Rock,Cassette
464442,Arthur Baker And The Backbeat Disciples,Give In To The Rhythm,1991,"Electronic, Funk / Soul",Cassette
3417224,Monument (13),The Final Step,1992,Rock,Cassette
3981287,Various,Cardiac Beats,1991,"Electronic, Hip Hop, Funk / Soul",Cassette
759359,Putrid Decay,Mutilations,2006,Electronic,Cassette
890942,Various,Bad Alchemy Nr 24,1994,"Electronic, Rock",Cassette
3476187,"Shape Shifters, The",Joy 2 Da World,0,Hip Hop,Cassette
4197942,Various,Black Explosive Music,1989,"Funk / Soul, Hip Hop",Cassette
3932267,Venn Rain,Bioharmonics,2012,Electronic,Cassette
1208140,Scold,Learned Behaviours,2008,Electronic,Cassette
2827157,Stephan Eicher,Déjeuner En Paix,1991,Pop,Cassette
2249613,Asthma,Live Before 99,2008,"Electronic, Rock",Cassette
4468405,A Pregnant Light,Live To Tell,2013,Rock,Cassette
3450105,Air Sign,In Search Of,2011,Electronic,Cassette
2868873,Dennis Callaci,Wasted Chorus Of Pearls,1995,Rock,Cassette
3149296,Take That,Back For Good,1995,"Pop, Rock",Cassette
3702710,Naofumi Ishimaru,Nao Iziwaru,1986,"Rock, Folk, World, & Country",Cassette
1841050,Altar Of Flies,Eremiten,2009,Electronic,Cassette
4267185,Dntel,Tour Tape 2012,2012,Electronic,Cassette
4893298,Capsule (5),Capsule,2006,Rock,Cassette
4428915,One Last Sin,One Last Sin,1996,Rock,Cassette
779348,No Artist,Slik Synger Norges Fugler,1992,Non-Music,Cassette
2632226,Unit Moebius,Obscure Live Sex,1995,Electronic,Cassette
