Release ID,Artist,Title,Year,Genres,Formats
2110031,Isis (6),Mosquito Control / The Red Sea / Celestial / SGNL>05 / Oceanic / Panopticon,2010,Rock,"CD, DVD, Box Set"
2597058,Kinky,Reina De Lujo,2007,"Electronic, Rock, Latin","CD, DVD, All Media"
2504238,Gallagher,Best Of Gallagher Volume 2,2005,Non-Music,DVD
4753475,℃-ute,生きるという力,2007,Pop,"CD, DVD"
2295803,Bawdy Festival,Tri Nox Samoni - Into The Weird Side,2009,Rock,"CD, DVD"
4063833,"Mission, The",Silver,2012,Rock,"DVD, CD, All Media"
3395768,David Bowie,Ziggy Stardust And The Spiders From Mars (The Motion Picture),2003,Rock,DVD
1306278,Faith No More,"Live At Brixton Academy, London (You Fat B**stards) / Who Cares A Lot? (The Greatest Videos)",2006,Rock,DVD
1803800,Messer Für Frau Müller / Messer Chups,Messer Story In Videos 1992-2006,2006,"Electronic, Jazz, Rock",DVD
2766055,Jack Johnson,In Between Dreams,2005,"Folk, World, & Country, Pop, Rock","CD, DVD"
1459735,In Flames,Soundtrack To Your Escape,2005,Rock,"CD, DVD, All Media"
1059174,Genki Rockets,Heavenly Star / Breeze,2007,"Electronic, Pop","CD, DVD"
3007462,Queens Of The Stone Age,Lullabies To Paralyze - An Introduction...,2005,Rock,DVD
2713316,Led Zeppelin,Inside Led Zeppelin 1968-1972 (An Independent Critical Review),2003,Rock,DVD
2170796,Various,Blade: Trinity (Original Motion Picture Soundtrack),2004,"Electronic, Hip Hop, Stage & Screen","CD, DVD"
1939929,Britney Spears,In The Zone,2004,"Electronic, Pop","DVD, CD"
2752252,Hawthorne Heights,If Only You Were Lonely,2005,Rock,"CD, DVD"
1142650,Morton Feldman - FLUX Quartet,String Quartet No. 2,2002,Classical,DVD
1971294,After Forever,Exordium,2004,Rock,"CD, DVD"
4898496,Rammstein,Gammelfleisch ~ Rotten Meat,2013,Rock,"Vinyl, DVD"
3357295,Brad Miner,Lights Down EP,2007,Electronic,"DVD, DVD"
3357295,Brad Miner,Lights Down EP,2007,Electronic,"DVD, DVD"
4034613,Mikis Theodorakis,Τα Πρώιμα Χρόνια 1950-1970,2005,"Non-Music, Folk, World, & Country",DVD
4972786,Various,Armageddon Over Wacken - Live 2003,2004,Rock,DVD
4715217,Orphaned Land,All Is One,2013,Rock,"CD, DVD"
1856541,Dana Carvey,Squatting Monkeys Tell No Lies,2008,Non-Music,DVD
3885312,Heart,Alive In Seattle,2010,"Pop, Rock",DVD
3380428,Roy Orbison,"Live At Austin City Limits August 5, 1982",2004,"Rock, Pop",DVD
1354254,Urban Priol,Tilt! 2007 - Der Etwas Andere Jahresüberblick,2008,Non-Music,DVD
4131153,"Rolling Stones, The",Respectable,2007,"Rock, Blues",DVD
736109,LIM (2),Enfant Du Ghetto,2005,Hip Hop,"CD, DVD"
4673892,Led Zeppelin,Celebration Day,2012,Rock,"CD, DVD, All Media"
2187111,-M-,Mister Mystère,2009,"Rock, Funk / Soul, Pop","CD, DVD"
419169,Moloko,Forever More,2003,Electronic,DVD
