Release ID,Artist,Title,Year,Genres,Formats
18911,Alex Gordon,Eternity (Remixes),2001,Electronic,Vinyl
1219573,"Michael Jackson / Jacksons, The",Wanna Be Startin' Somethin' / Rock With You (Live),1983,"Electronic, Funk / Soul, Pop",Vinyl
1244140,Anti Trance Terrorists,Warrior Groove / Glyde,2001,Electronic,Vinyl
3449276,Deanna Durbin,Sweetheart Of Song,1974,"Pop, Classical",Vinyl
2594722,007,Do You Believe EP,1996,Electronic,Vinyl
698831,Michael Jackson,Give In To Me,1993,"Electronic, Rock",Vinyl
2168405,Chuck De Angelo,You And I,1984,Funk / Soul,Vinyl
2241478,Maximum Penetration,Maximum Penetration,1980,"Funk / Soul, Jazz",Vinyl
2062786,Winifred Atwell,Chartbusters,1969,"Jazz, Pop",Vinyl
141248,Dave Banks,Beaz,2001,Electronic,Vinyl
1855682,Raissa,Your Summertime,1997,Electronic,Vinyl
982084,Martine,Tough Girl,1994,Electronic,Vinyl
4524069,Jaydee,Pulsate,2013,Electronic,Vinyl
4502468,Nicky Hopkins,Speed On,1973,Rock,Vinyl
4232802,Division Fichtengebirge / Police Shit,65 Jahre Menschlichkeit,2010,Rock,Vinyl
1138006,Muddy Waters,Electric Mud,1968,"Rock, Funk / Soul, Blues",Vinyl
2641757,Ramsey Lewis,Hi-Heel Sneakers,1973,"Funk / Soul, Jazz",Vinyl
2213918,No Artist,World War II Aircraft: Spitfire Fighter,0,Non-Music,Vinyl
3589109,George Clinton,R&B Skeletons In The Closet,1986,"Electronic, Funk / Soul, Hip Hop",Vinyl
118085,X-Zen-Tric,Definition Of Existence,2002,Electronic,Vinyl
3727588,Les Baxter,Thinking Of You,1954,Pop,Vinyl
526845,DJ Villeneuve,You Think You're Jesus (Audiofly Mixes),2005,Electronic,Vinyl
984247,Perry Haines,Whats Funk?,1981,Funk / Soul,Vinyl
2519377,Synesthasia,Stress,1995,Electronic,Vinyl
2944592,Jerry McCain,Woodpecker / Hot Nuts,0,"Blues, Funk / Soul",Vinyl
2644986,Ella Fitzgerald,The Cole Porter Songbook,1976,Jazz,Vinyl
1650520,Michael Forzza,The Tenor And The Monkey,2009,Electronic,Vinyl
2197734,André Dulamb,André Dulamb,1978,"Jazz, Pop",Vinyl
4236071,Roger Whittaker,Calypso,1980,Pop,Vinyl
49961,DJ Voodoo (2) And Hexx,Everybody Thinks I'm High... And I Am! (The Remixes),1998,Electronic,Vinyl
446016,Sat-r-day,The Rules,2003,Hip Hop,Vinyl
4969542,Jerry Riopelle,The Second Album,1977,Rock,Vinyl
4904798,Raggasonic,Bleu Blanc Rouge,1996,"Electronic, Hip Hop",Vinyl
3507210,Hewhocorrupts,Live On WLUW 01/23/03,2009,Rock,Vinyl
1977154,Kings Of Mississipi,Delta Queen,1972,"Rock, Pop",Vinyl
3024747,No Artist,Sound Effects Daytona Speedway Sports Cars,1964,Non-Music,Vinyl
4896308,"Jam, The",Just Who Is The 5 O'Clock Hero / The Great Depression,1982,Rock,Vinyl
4959532,Ansambel Ottavija Brajka,V Naši Kantini,1985,"Folk, World, & Country",Vinyl
2692892,Chameleon (19),Charade,1979,"Electronic, Folk, World, & Country, Stage & Screen",Vinyl
4165834,François Dompierre,Hors D'oeuvres,1981,Pop,Vinyl
3623464,Various,The Touchables - Original Motion Picture Sound Track Album,1968,"Rock, Pop",Vinyl
322415,Roy Davis Jr.,Chicago Forever,2004,Electronic,Vinyl
3464493,Frank Zappa,Brest,1988,Rock,Vinyl
2381942,Wailing Souls / Wayne Wade,Rude Boy Say Him Bad / Tell Me What Going On,1981,Reggae,Vinyl
864912,Chantal Curtis,Get Another Love,1979,"Electronic, Funk / Soul",Vinyl
2538990,Charles Drain,Lifetime Guarantee Of Love,1975,Funk / Soul,Vinyl
2033829,Bill Doggett,Floyd's Guitar Blues,1961,Funk / Soul,Vinyl
2674263,Dinah Washington,Not Without You,1955,"Jazz, Blues, Pop",Vinyl
2531086,Morphy / Morphy & Nasha Experience,Shackles / Indus Valley,2010,Electronic,Vinyl
4578962,Bobby Byrd,Back From The Dead / The Way To Get Down,1975,Funk / Soul,Vinyl
592042,"Droid, The",In The Shade E.P,1993,Electronic,Vinyl
3036635,Reel Soul Featuring Carolyn Harding,Talk About Love / Talk About Dub,1997,Electronic,Vinyl
3235859,"Owens Family, The With Blue Valley Boys",Dreaming On A Dream Cloud / Don't Pretend,1963,Pop,Vinyl
1933615,Died Pretty,Live Died E.P.,1990,Rock,Vinyl
2195186,Living Colour,Type,1990,Rock,Vinyl
4596217,Various,Heart Rock - Rock Für's Herz,1989,"Electronic, Rock, Pop",Vinyl
2665609,"Charles Lloyd Quartet, The",A Night In Copenhagen,1984,Jazz,Vinyl
239135,Various,Conclusive EP,2002,Electronic,Vinyl
2823537,Whiskeytown,Pneumonia,2011,Rock,Vinyl
2865113,José Feliciano,Never Gonna Change,1989,"Electronic, Pop",Vinyl
3018812,"Limeliters, The",Sing Out!,1962,"Folk, World, & Country",Vinyl
4869312,Herbie Hancock,Head Hunters,0,"Electronic, Jazz",Vinyl
4684669,Buck Owens,It Don't Show On Me,1956,"Folk, World, & Country",Vinyl
4002809,Metralleta (2),Metralleta,2012,Rock,Vinyl
3877489,Ken Laszlo,Tonight,1985,Electronic,Vinyl
2524613,Luciano & Guy Gerber and Lee Van Dowski & Glimpse,Versus,2009,Electronic,Vinyl
1720421,Bass Foundation,Vol. 2: Sexy Dancer,1996,Electronic,Vinyl
767959,Ghostface Killah,All That I Got Is You,1997,Hip Hop,Vinyl
3011762,Hal Lone Pine,Sings His All-Time Favorites,1962,"Folk, World, & Country",Vinyl
2817066,Jerry Reed,Gimme Back My Blues,1978,"Folk, World, & Country",Vinyl
66769,Intergalactic Phonk,Break And Enter,2002,Electronic,Vinyl
146282,Karin De Ponti,Charlie Is Back,1999,Electronic,Vinyl
2454721,Solstice (2),Halcyon,2000,Rock,Vinyl
3622266,Bobby Stringer (2),Before You / You've Got Too Many Miles,1979,Funk / Soul,Vinyl
3791632,ABBA = ABBA,Прибытие,1990,"Electronic, Rock, Pop",Vinyl
2152594,El Latino Man,Mi Pachanga,1998,"Electronic, Latin",Vinyl
3956248,Eugen Cicero / Toots Thielemans,Nice To Meet You,1980,Jazz,Vinyl
2962749,Alexandra (7),Sehnsucht,1988,Pop,Vinyl
4346225,Simplicissimus,Till Sunday Morning / Peace Will Come Again,1974,"Pop, Folk, World, & Country",Vinyl
4174740,Big John Hamilton & Doris Allen,Them Changes,1970,Funk / Soul,Vinyl
2578230,Steppenwolf,Monster,1970,Rock,Vinyl
2585106,Brewer And Shipley,Rural Space,1972,"Rock, Folk, World, & Country",Vinyl
4142326,Lorraine McKane,Let The Night Take The Blame,1984,Electronic,Vinyl
4737003,Ram Ramirez,Rampant Ram,1973,Jazz,Vinyl
160433,Lisa Stansfield,"Never, Never Gonna Give You Up (Frankie Knuckles Remixes)",1997,"Electronic, Hip Hop",Vinyl
115332,Susan S. (2) Featuring Napoleon MC,Good Times,1991,Electronic,Vinyl
2549565,Hot Water Music,Moments Pass / Another Way,1999,Rock,Vinyl
3121309,Faine Jade,Introspection : A Faine Jade Recital,1968,Rock,Vinyl
3402247,Serter Bağcan,Delicesine,1978,"Folk, World, & Country, Pop",Vinyl
124943,Psycho Hype,Wrong Is Right,1991,Electronic,Vinyl
4316561,"Beatles, The",Please Please Me,1964,Rock,Vinyl
3615816,Garnet Mimms,Stop And Check Yourself,1972,Funk / Soul,Vinyl
3072452,Gene Vincent,Be-Bop-A-Lula,1962,Rock,Vinyl
4111332,Mushy,Breathless,2012,Electronic,Vinyl
4783165,Phonical Mass! Feat. B.B. Queen,Changes,2000,Electronic,Vinyl
3281861,Elias Hulk,Unchained,0,Rock,Vinyl
23203,Dulux Connection,Let's Beuk,2001,Electronic,Vinyl
1952239,Buckfunk 3000,Jump & Disrupt,2001,Electronic,Vinyl
3741402,Gene Vincent,Best Of,1967,"Rock, Blues",Vinyl
3552886,Kate Bush,Lake Tahoe / Among Angels,2012,Rock,Vinyl
1136279,David Bowie,The London Boys / Love You Till Tuesday,1975,Rock,Vinyl
1949955,Les Paul & Mary Ford,Vaya Con Dios / The World Is Waiting For The Sunrise,1962,"Jazz, Pop",Vinyl
4483143,Erroll Garner,Encores In Hi Fi,1958,Jazz,Vinyl
44166,Inner City,Ahnongay,1994,Electronic,Vinyl
3405474,"Computers, The",Group Identity,2011,Rock,Vinyl
200102,T.B.M.P.,Sub Culture E.P.,1994,Electronic,Vinyl
4888415,Almon Memela,Funky Africa,1975,Funk / Soul,Vinyl
2799929,Eric Blowtorch And The Welders,Salt Water / Version,2008,Reggae,Vinyl
4122049,Ayahuasca Dark Trip,Mind Journey,2012,Rock,Vinyl
3960553,Override,The Scam,1997,Electronic,Vinyl
2423454,Frank Zander,Da Da Da,1982,"Electronic, Rock",Vinyl
2401480,Counterblast,Faceless,2010,Rock,Vinyl
2938961,Various,Alive & Kicking,1985,Rock,Vinyl
4081197,Salvatore Caruson,Dormi Bambino / Immagine Dopo Immagine,0,"Pop, Folk, World, & Country",Vinyl
2570330,Courtney Melody,Ruffa Dan Dem,1992,Reggae,Vinyl
747449,Dan Curtin,Your Fantasy EP,2006,Electronic,Vinyl
2650247,Lighten Up,I'd Rather Be Snoring,2008,Rock,Vinyl
706819,Annie,Crush,2006,"Electronic, Rock, Pop",Vinyl
4140986,Король И Шут,Театръ Демона,2012,Rock,Vinyl
3805904,Nat King Cole,Mona Lisa,0,"Jazz, Funk / Soul",Vinyl
3995280,Cudder & Mulder,For The Floor,2012,Electronic,Vinyl
3745517,taxman,tina,0,"Electronic, Reggae",Vinyl
2674703,Tina Turner,Acid Queen,0,Funk / Soul,Vinyl
2677387,Curiosity Killed The Cat,Keep Your Distance,1987,"Rock, Pop",Vinyl
4789306,Theodore Bikel,Songs Of Bondage And Freedom,0,"Folk, World, & Country",Vinyl
157619,Solo,Come On!,1991,Electronic,Vinyl
3405147,Count Bernadino,Calypso Capers,1962,Reggae,Vinyl
2271767,Benno Kusche / Renate Holm / Karl Schmitt-Walter,Grün Ist Die Heide,0,"Classical, Stage & Screen",Vinyl
